"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000185129",-0.940527659072524,6.58589692891797,20.8089392639675,5.07455527974766e-06,0.000115228500013349
"ENSG00000224977",3.33977641439085,2.62474035246094,20.7583987319697,5.2102569316276e-06,0.000118062899239845
"ENSG00000109089",1.33690536935295,5.01102063777793,20.7484184938448,5.23748152033352e-06,0.000118432550878542
"ENSG00000163444",-1.27135595690631,4.62141036642773,20.6397819531105,5.54322336072255e-06,0.000125085543362334
"ENSG00000181885",0.877455125146753,5.88078394990636,20.5723771749335,5.74186597998994e-06,0.00012929919781496
"ENSG00000169223",0.78229830154448,5.57462346945211,20.4293684997211,6.18729704482859e-06,0.000139041246634719
"ENSG00000131844",-0.889406805680741,8.23455537818589,20.4170995419236,6.22709010285087e-06,0.000139646355323024
"ENSG00000106605",0.743274965239223,6.73146218163861,20.3808190390396,6.34627142845681e-06,0.000142025629040145
"ENSG00000065526",-1.20866234059146,6.09968401770977,20.3589680553902,6.41915386507702e-06,0.00014336110298672
"ENSG00000228451",-1.86165066608314,3.29962232290773,20.3329260192888,6.5071134509114e-06,0.000145027124016822
"ENSG00000224543",-0.620998118570394,2.93919772244141,20.3236292964364,6.53880625628944e-06,0.000145434842429848
"ENSG00000175220",0.831929519281088,6.45143548842414,20.3151906077743,6.56770813214155e-06,0.000145778944920786
"ENSG00000140993",1.69980235704458,3.64234512301157,20.1871199516495,7.02241799330333e-06,0.000155427423723343
"ENSG00000179933",0.707158782052862,7.63949735955948,20.1847738577746,7.03103602802296e-06,0.000155427423723343
"ENSG00000164109",-1.40521080301341,7.36846694622284,20.1715262902248,7.07989865331175e-06,0.000156189471510256
"ENSG00000120306",0.767002083765267,6.53032239863378,20.1236775592911,7.25924151741113e-06,0.00015982111040564
"ENSG00000109320",1.39198408803766,5.16216213263653,20.0910508195608,7.38413875880032e-06,0.000162241785603277
"ENSG00000120889",0.99116915381758,6.59859155031695,20.0688029380519,7.47053988906625e-06,0.000163808565567525
"ENSG00000163808",-2.48921637440597,4.38563145523808,20.0571431580814,7.51622600254982e-06,0.000164478058531604
"ENSG00000109332",0.463314135095606,8.49016165972439,20.0504668957344,7.54251153973784e-06,0.000164721167509687
"ENSG00000146859",2.0534634212421,3.59078956290822,20.0305058760552,7.62165304925835e-06,0.000166115305615763
"ENSG00000188985",-1.61806136629253,4.11655509913765,20.0199131641818,7.663989091538e-06,0.000166623681575822
"ENSG00000172586",0.654363221403784,6.5153247035299,20.0169981524466,7.6756809275761e-06,0.000166623681575822
"ENSG00000075415",0.421821490900009,8.96147377871846,19.9653517550051,7.88582435864494e-06,0.00017084378760226
"ENSG00000112394",-2.30626582934429,4.46453873283536,19.9606656735007,7.90517497275171e-06,0.000170921850904875
"ENSG00000137337",-1.63210556043425,4.72085283763912,19.9526926338078,7.93820830277281e-06,0.000171294856696414
"ENSG00000073803",0.493945929127872,7.55375094871402,19.9397283088958,7.99221729142394e-06,0.000172118108097451
"ENSG00000101654",-0.81456353746757,5.61882384958143,19.9012100003471,8.15486951825124e-06,0.00017527317574475
"ENSG00000163528",-1.2028996117923,6.17342540739002,19.8962971322989,8.17585277596183e-06,0.000175376889387924
"ENSG00000144895",-0.800304650053815,7.49747331485937,19.8246281738608,8.48819274446903e-06,0.000181717641121236
"ENSG00000223361",0.718657879196115,3.10423702148874,19.8071712741046,8.56606878494817e-06,0.000183023839747692
"ENSG00000183208",0.625496742847803,7.47269055561426,19.7589693772187,8.78484487834367e-06,0.000187329481944091
"ENSG00000039560",-1.37868156374771,5.52579431970029,19.7204295691249,8.96379645104167e-06,0.000190762843738546
"ENSG00000163898",1.97186400871377,3.57750122387795,19.7167645527844,8.98100360700173e-06,0.000190762843738546
"ENSG00000130770",0.371376947909499,8.57163193387042,19.6826822373731,9.14261588031861e-06,0.000193816313994098
"ENSG00000134326",4.4387962038964,3.07996816185494,19.670206292258,9.20250189449821e-06,0.000194705566399383
"ENSG00000118503",3.74474055544467,3.58787475279292,19.6067130310535,9.51343494970247e-06,0.000200892651642161
"ENSG00000279307",-0.69828017662762,3.46752671284631,19.5915243195966,9.58936598810912e-06,0.000201930056698114
"ENSG00000042753",0.533933236210793,5.94602017395541,19.5894524819571,9.59977052296173e-06,0.000201930056698114
"ENSG00000126267",0.346187868562508,8.34520857215606,19.5544107287305,9.77747332093664e-06,0.000205270203917691
"ENSG00000180530",1.07031539762974,6.87079828596573,19.5458846171414,9.82120798498409e-06,0.000205737756490488
"ENSG00000213853",-1.32505707453741,5.64421272791715,19.5426883271451,9.8376539173174e-06,0.000205737756490488
"ENSG00000168078",-1.87423499634719,6.82453704520216,19.5149031298978,9.98178763371048e-06,0.000208117494302507
"ENSG00000102401",0.908227730160503,6.37756953795246,19.5133717129246,9.98979312065653e-06,0.000208117494302507
"ENSG00000198931",0.399920306160253,8.26051767318534,19.4582748305676,1.02821411704757e-05,0.000213797625027477
"ENSG00000112773",5.90107607406644,3.2822702876735,19.399024403348,1.06061226816288e-05,0.000220112534582025
"ENSG00000099341",0.522421845218872,7.73831136130246,19.3886567339862,1.06638579066997e-05,0.000220888384960532
"ENSG00000152795",-0.606778409439894,8.15301732024262,19.3814983693448,1.07039053009514e-05,0.000221295596450526
"ENSG00000213025",0.533198274860421,4.94354007667781,19.3467047449438,1.09007192703163e-05,0.000224936134904969
"ENSG00000175216",-0.773390448047462,7.67826201452143,19.3041728193461,1.11462488464697e-05,0.000229566195407177
"ENSG00000256238",-0.856879914423389,2.80686487216075,19.2925776626367,1.12141438871333e-05,0.000230527116952548
"ENSG00000188486",-1.42043715690635,3.36997156973487,19.2597667220748,1.14085259355811e-05,0.000234079660689598
"ENSG00000156875",0.984963836671814,7.07254307844468,19.1990729933585,1.17770567949953e-05,0.000241185234816752
"ENSG00000162607",-1.1952263997129,6.47151169415182,19.1859877423698,1.18580636646802e-05,0.000242386860671261
"ENSG00000206560",0.968776550489529,6.86661719148942,19.1803048334085,1.18934188988969e-05,0.00024265257279817
"ENSG00000164120",-3.60696182487058,3.45466616693796,19.1676893512629,1.19722827216718e-05,0.000243803295799298
"ENSG00000187193",-0.778148919836232,5.25153195750681,19.1602463437137,1.20190576729264e-05,0.000244297475621616
"ENSG00000141425",-1.00176789781999,6.58366939442397,19.1549565525156,1.20524124368805e-05,0.000244517541289535
"ENSG00000087111",-1.25592219358362,5.4954515095777,19.1067448616605,1.23607280657448e-05,0.000250304743331331
"ENSG00000115310",0.674159113165771,8.44138830070693,19.1026266712534,1.23874284075471e-05,0.000250378301555896
"ENSG00000172667",1.3956034328183,5.71205257993632,19.0587079063698,1.26758042389823e-05,0.000255466386186656
"ENSG00000187741",-2.6819031594302,2.73014105216919,19.0560858102806,1.26932329699748e-05,0.000255466386186656
"ENSG00000074842",0.720714144572789,5.3950483081979,19.0536011397962,1.27097704570476e-05,0.000255466386186656
"ENSG00000147123",0.392565951417524,6.72714810480657,18.9987660633279,1.30803014566481e-05,0.000262428081350201
"ENSG00000151835",-1.66998453241627,5.40413268925425,18.9932821169103,1.31179491041936e-05,0.000262697822097633
"ENSG00000142168",0.324551844948919,9.5175831225167,18.9632090486993,1.33263457210388e-05,0.00026637966198187
"ENSG00000234819",-0.900491936865474,2.81323083484547,18.9323649463988,1.35435398488147e-05,0.000270223495439403
"ENSG00000277075",2.22101532489647,2.89668120465696,18.928379541859,1.35718619113298e-05,0.000270291723276282
"ENSG00000204954",-0.923431133234172,5.76175612799032,18.8877740568564,1.38638349105636e-05,0.000275531780112503
"ENSG00000173821",0.659473079541748,7.20100360527606,18.883865199564,1.38922722141145e-05,0.000275531780112503
"ENSG00000136003",0.731515165648856,6.42938963528146,18.8812773938593,1.39111309656948e-05,0.000275531780112503
"ENSG00000117724",-1.43222033754404,7.84445094628976,18.8729029416199,1.3972336579436e-05,0.00027623996581639
"ENSG00000073584",-0.645181319012392,7.22356059043492,18.8328176114821,1.42690713335526e-05,0.000281484414975976
"ENSG00000141741",0.513918567277052,6.96775547124946,18.8300927621629,1.42894704856977e-05,0.000281484414975976
"ENSG00000156802",-1.41356385033347,6.55263534987086,18.8152228655065,1.44013087571112e-05,0.000283173560234937
"ENSG00000189079",-0.594865174100703,8.93597650817935,18.7934178607327,1.45668985428783e-05,0.000285911603588428
"ENSG00000082701",0.908296793934795,5.99891423577404,18.776658208836,1.46954719808371e-05,0.000287914535884488
"ENSG00000163993",2.6390617365652,4.08862741432018,18.6528454827874,1.56813063137143e-05,0.000306409989418474
"ENSG00000255717",-0.977019173963912,8.10115367422493,18.6510646167862,1.5695960394018e-05,0.000306409989418474
"ENSG00000227304",-0.410084931517298,2.80396175777697,18.6439693392002,1.57544814754282e-05,0.000307000254819206
"ENSG00000010292",-1.41336948672362,5.56346142423315,18.6315649490624,1.58573185245199e-05,0.000308073850574856
"ENSG00000104904",0.387457737094321,8.47450719967516,18.6304803089275,1.58663425899525e-05,0.000308073850574856
"ENSG00000105518",0.550493198067803,6.70912291498205,18.6024113870271,1.6101674889223e-05,0.00031208496294219
"ENSG00000111247",-1.88134708391226,5.19421380379569,18.5937019747994,1.61754056672642e-05,0.000312955174888566
"ENSG00000089053",-0.512229773358473,8.10795372653251,18.5754539118821,1.63309887387997e-05,0.000315403117030127
"ENSG00000124207",-0.75215109860651,8.2845031869673,18.5321923184709,1.67058700807105e-05,0.000322070184468974
"ENSG00000236287",1.05717638906452,6.57587096946278,18.4900017280694,1.70797954555967e-05,0.000328135686544278
"ENSG00000105472",0.759652262466818,2.8355660356907,18.4898725761666,1.70809529111403e-05,0.000328135686544278
"ENSG00000162616",1.22847251132997,6.26521251886489,18.4690923524105,1.7268214599239e-05,0.000331146998692827
"ENSG00000169189",0.539626641932521,7.4673556876307,18.465146176803,1.73040080012864e-05,0.000331248153167482
"ENSG00000213763",0.469751052189224,3.54774676587581,18.447879812496,1.74614993752136e-05,0.000333674496863678
"ENSG00000163527",-0.946470479912736,6.61445634968447,18.4178458664817,1.77388858727796e-05,0.000338379380075835
"ENSG00000276043",-2.00181966363742,4.28106980197381,18.3555708094852,1.83282298214956e-05,0.000349008081548268
"ENSG00000130731",0.565882723090718,5.1435121896133,18.3202199999553,1.86714854064408e-05,0.000354921720843272
"ENSG00000048991",-1.02791368306037,5.51664627136424,18.3105753772882,1.87662507466144e-05,0.000355504375128671
"ENSG00000131797",1.58522346094618,3.7792606720142,18.3104339555196,1.87676439053555e-05,0.000355504375128671
"ENSG00000115129",2.61765268673033,3.01233139661577,18.2731384681781,1.91386956029218e-05,0.000361901397341662
"ENSG00000160216",-0.908999989550096,4.90500606357681,18.1925815822718,1.99655002886919e-05,0.000376879200232107
"ENSG00000221869",1.11647490134166,3.12474844488276,18.1691237477031,2.02129412833573e-05,0.000380887612308265
"ENSG00000113810",-1.32097794121605,6.23487946488483,18.1638422225402,2.02690761214128e-05,0.000381109072626552
"ENSG00000166200",-0.684940185043202,7.61761649780558,18.1613699064711,2.0295406991556e-05,0.000381109072626552
"ENSG00000164938",0.777760608165856,8.81681441279123,18.158123842343,2.03300306846116e-05,0.000381109072626552
"ENSG00000132646",-0.762946928511035,7.82688309098808,18.1173968045794,2.07695164852963e-05,0.000388131168932816
"ENSG00000170855",0.615818117033519,8.24863231066581,18.1167897713577,2.07761386723757e-05,0.000388131168932816
"ENSG00000111371",-0.786137347938912,7.4676088729936,18.0751139866985,2.12358930887003e-05,0.000395416715294232
"ENSG00000225022",0.571655570431524,4.60991307121953,18.0748367756801,2.12389851682824e-05,0.000395416715294232
"ENSG00000224831",-1.29290984413842,3.79589835101882,18.0645604160179,2.13539299466878e-05,0.000396875951440666
"ENSG00000185043",0.956882600663364,6.51752533537974,18.0400978226348,2.1630073883495e-05,0.000401321063130692
"ENSG00000105193",-0.243212440036583,8.86055653489718,17.9735720273802,2.23993271638713e-05,0.000414517262423917
"ENSG00000111961",-1.35703338763473,5.22006137088092,17.9720119870423,2.24176923754228e-05,0.000414517262423917
"ENSG00000263465",-0.930951299121762,5.94205144616499,17.9236034288746,2.29951517893695e-05,0.00042447173047928
"ENSG00000170892",1.24920042970467,3.7409114544239,17.8847739124476,2.34691287155885e-05,0.000432485438164682
"ENSG00000168288",0.49275850996809,8.46747187598507,17.8608482303498,2.37660554165426e-05,0.000437214856764668
"ENSG00000213442",-0.270480939135613,8.85401356164166,17.8178953269011,2.43086204632596e-05,0.00044643953723895
"ENSG00000105819",-0.553827694225881,8.16444391643464,17.8136255526642,2.43632301472809e-05,0.000446686655436802
"ENSG00000149016",1.58558944462438,2.65364155894063,17.8090982761726,2.44212678918909e-05,0.00044699568583235
"ENSG00000161547",-0.59107406332461,7.98860804195215,17.7960143636989,2.45897801094742e-05,0.000449322345636755
"ENSG00000139865",-0.964073651211528,7.01322004463868,17.7899087930649,2.46688151862126e-05,0.000450008941228826
"ENSG00000072506",0.618775981212113,6.50193597657936,17.7369203238266,2.53655475837185e-05,0.000461942371600136
"ENSG00000105176",-0.723617840681973,6.81614351545228,17.7210511883677,2.55780296712326e-05,0.000465031715329245
"ENSG00000023330",0.765728286771526,6.13514180655527,17.7044936771219,2.58016357376542e-05,0.00046831263260284
"ENSG00000110906",1.56743248008544,4.93394774966044,17.6915906980754,2.59772489790667e-05,0.000470712955624024
"ENSG00000129566",2.34794801295816,2.78439570183992,17.6468937176508,2.65949271324581e-05,0.000481102231826167
"ENSG00000278677",1.05614460959469,3.275439915262,17.6039468692887,2.72023198879828e-05,0.000491271181471157
"ENSG00000111481",0.460997289990526,8.33364968025529,17.5534851965349,2.79338317775973e-05,0.000503644202847245
"ENSG00000124942",-1.47175291799052,3.84392302174846,17.5392528716436,2.81437004864306e-05,0.00050658660875575
"ENSG00000247092",1.05413697824909,4.52862730029529,17.4854667724357,2.89512364458123e-05,0.000520259470832527
"ENSG00000084463",-0.765233975211861,5.86621777796718,17.4804479878784,2.9027765322508e-05,0.000520772503819011
"ENSG00000185909",1.84564318471198,3.56479184278474,17.4648175883302,2.92674102336478e-05,0.000524026147752815
"ENSG00000258445",-1.31199223224087,3.36924034335706,17.4623333031925,2.93056819316343e-05,0.000524026147752815
"ENSG00000183978",0.405732786939854,7.6607791705284,17.4224916953457,2.99263793960297e-05,0.000534244937441623
"ENSG00000114480",-1.69040340615787,5.21178147538461,17.4036569346495,3.02243910218598e-05,0.000538679047867432
"ENSG00000161800",-1.8144595048068,4.870295343541,17.3851083989576,3.05207886558375e-05,0.000543069901754853
"ENSG00000164902",-0.565712445132858,6.93556459608724,17.3787758407521,3.06226476859974e-05,0.000543990536798389
"ENSG00000099977",0.457552857207612,5.16099803370056,17.3723582335163,3.07262232899803e-05,0.000544798440166017
"ENSG00000164182",-0.598899170423741,5.07536667592278,17.369744164699,3.07685133427095e-05,0.000544798440166017
"ENSG00000122483",-1.65461575403534,4.90064537536721,17.3579234431985,3.09604789156122e-05,0.000547304622394226
"ENSG00000226479",-2.20943134813031,3.44991289372678,17.3387023778018,3.12751975772567e-05,0.000551379191886899
"ENSG00000167196",0.676538712531602,7.33703277056269,17.3376468930973,3.12925725264722e-05,0.000551379191886899
"ENSG00000235297",0.294556888322835,4.32220927626624,17.3226900502997,3.15398311644722e-05,0.000554835214682628
"ENSG00000163430",-3.98747520629905,3.18433378389201,17.3094493797746,3.17603570180835e-05,0.000557810542191389
"ENSG00000141279",-0.626099095944457,7.05118564823817,17.2646140007377,3.25186721092863e-05,0.000569965821734478
"ENSG00000111596",0.653078577180891,7.2659598124929,17.2623482582775,3.25574727727452e-05,0.000569965821734478
"ENSG00000113522",-0.760649666020442,6.88826935888248,17.2494321044086,3.27795512641271e-05,0.000572929548181699
"ENSG00000240972",0.478921293548857,4.80569604222093,17.2388396363407,3.29628124767595e-05,0.000575206377206989
"ENSG00000272716",1.45857224561968,3.15913813011472,17.2315343919936,3.3089800796574e-05,0.000576495502160536
"ENSG00000047365",3.70493808736426,3.6957139156605,17.2084329288825,3.34946226629259e-05,0.000582221444113733
"ENSG00000072501",-0.797731868514843,6.96871958696136,17.2066687177428,3.35257418989389e-05,0.000582221444113733
"ENSG00000134769",1.71498667558442,4.67859824755493,17.1429565718545,3.46692620008355e-05,0.000601118482040046
"ENSG00000185608",0.459389971636002,7.50105382467832,17.1139286459189,3.52031834590013e-05,0.000609402477295056
"ENSG00000128595",-0.589006709465867,8.13411368722479,17.103724991266,3.53928198551164e-05,0.000611709660362156
"ENSG00000198692",-0.651321546691428,6.62442851072149,17.0777281228625,3.58806292582302e-05,0.000619154769425803
"ENSG00000106105",0.691975992258245,7.75195584282743,17.029883668699,3.67961238670231e-05,0.00063394464833757
"ENSG00000181381",3.0450200296404,3.97686583035412,17.0164225133346,3.70579075652518e-05,0.000637442993206408
"ENSG00000225937",-2.74861600718697,2.77489623691393,16.992600568789,3.75257777015652e-05,0.00064438252211731
"ENSG00000143633",-0.866139931180172,5.44419918325196,16.9898553271625,3.75800752257469e-05,0.00064438252211731
"ENSG00000133119",-1.55285202753549,5.5065388089984,16.9499400263809,3.83785322256749e-05,0.000657035628986555
"ENSG00000213741",-0.311114684670676,8.40238590212542,16.9372211287999,3.86365240784502e-05,0.00066041075960236
"ENSG00000222041",1.46338825903129,3.05737150815322,16.9255012358063,3.88757951035039e-05,0.000663455786247534
"ENSG00000095380",0.765322651152623,5.99994133044567,16.9191575908029,3.90059264512566e-05,0.000664631594508538
"ENSG00000134690",-1.90539941477384,4.63277557202322,16.8767164618097,3.98878865675765e-05,0.000678594233235855
"ENSG00000094916",-0.59475893178038,8.98955961660696,16.8698755949344,4.00319095508559e-05,0.000679978632652566
"ENSG00000218502",-0.483723031359904,4.11586782090979,16.8623032879951,4.01919414579926e-05,0.000681630207164144
"ENSG00000118816",-0.354019843266407,9.53824958128277,16.8362196516436,4.07481281628126e-05,0.000689984684990901
"ENSG00000263001",-1.15989982322713,3.73402324754777,16.8278100961521,4.09290911785664e-05,0.000691969401327351
"ENSG00000117448",0.459613460962126,8.57550557905717,16.808045246994,4.13575930604795e-05,0.000697092600695799
"ENSG00000206418",-0.921537009431184,2.86124436464196,16.8079086214474,4.13605707433292e-05,0.000697092600695799
"ENSG00000165410",1.03068331918023,6.9627756585681,16.7988343234268,4.15588236470087e-05,0.000699348018394779
"ENSG00000197780",0.612732650576497,6.30364776482509,16.7927182302963,4.16929851231743e-05,0.000700519598338906
"ENSG00000175224",-1.27298035110374,4.84571292025049,16.7765417419524,4.20499320725807e-05,0.000705424981013588
"ENSG00000172115",-0.371530246652335,9.44683937938851,16.7580916847417,4.24607989928728e-05,0.00071121838313062
"ENSG00000101361",-0.562769053187166,7.79195610629383,16.6666831813583,4.45567026917332e-05,0.000745174808961591
"ENSG00000263528",2.4755460869909,3.25766840953407,16.6535874847175,4.48653751391705e-05,0.000749182741170088
"ENSG00000169020",0.256673408714037,8.31956989984636,16.6436230894779,4.51016806702868e-05,0.000751971800299989
"ENSG00000052344",1.19209667723381,4.41574119911426,16.6114719400717,4.58727114110303e-05,0.000763654002538839
"ENSG00000047410",-0.580685727646832,7.77474184429786,16.5873096298955,4.64608687547768e-05,0.000772260749562553
"ENSG00000214717",1.15743701548376,4.83163458643253,16.5761016823998,4.6736260274277e-05,0.000775650411340982
"ENSG00000169136",1.57660042275372,3.24132940135514,16.5674517117911,4.69499211267936e-05,0.000778006784595751
"ENSG00000168887",0.880883137346622,6.54564353124365,16.5531911338321,4.73043146261221e-05,0.000782684498402332
"ENSG00000062598",-1.68997922640847,5.10933588601337,16.5387073669748,4.76670079760679e-05,0.000787485090673122
"ENSG00000139697",-0.635177133027866,7.77431444069957,16.5294514771776,4.79002511495649e-05,0.000790135753765012
"ENSG00000131711",-0.946933538290408,8.8131180520433,16.4770736564652,4.92419304037927e-05,0.000811034768744713
"ENSG00000081870",0.619148014640952,7.13253738827892,16.471591980811,4.93845120810075e-05,0.000812002049881021
"ENSG00000159352",0.532568134874432,6.96740196854143,16.4690687812483,4.94502814604159e-05,0.000812002049881021
"ENSG00000109572",0.561292409484629,8.06935678712975,16.4583356623459,4.97310350593148e-05,0.000815378632226288
"ENSG00000135655",0.666159929971469,7.40877577929815,16.4443888729498,5.00982467052122e-05,0.000820160437011121
"ENSG00000225630",-0.714465640174942,8.25949559678128,16.4289678186229,5.05074498571371e-05,0.000825614248116515
"ENSG00000119383",0.688877541490498,5.06803954224435,16.4102273197636,5.10092623269488e-05,0.000832563207964966
"ENSG00000118640",0.523161527840231,6.8951401811887,16.3957085575184,5.14014737971789e-05,0.000837705099991862
"ENSG00000120314",0.651545240846558,6.37087856006663,16.3697083506361,5.21114397853054e-05,0.000848002349969573
"ENSG00000101161",0.658981519786294,5.19233393191625,16.3653429473331,5.22316053371608e-05,0.000848685395702909
"ENSG00000167985",0.673002251959866,5.07868824479694,16.3593626965583,5.23966748987631e-05,0.000850094931765583
"ENSG00000127774",0.849308691596209,2.56312917467935,16.3440442180272,5.28218992326793e-05,0.000855714767569404
"ENSG00000168569",0.717335239669949,4.97015210520019,16.3324388053979,5.314636181544e-05,0.00085881155334769
"ENSG00000125247",-1.50934976752583,4.4562436672606,16.3315495223844,5.31713067854844e-05,0.00085881155334769
"ENSG00000185721",0.751031050502003,6.82551405482254,16.3021316584905,5.4003167641317e-05,0.000870951532806619
"ENSG00000167325",-0.809856517327741,7.7492926619916,16.2847530493567,5.45007261458228e-05,0.000877671931137627
"ENSG00000232187",0.726152563444865,2.57350350422061,16.2740931947684,5.48082017110441e-05,0.000881315883513589
"ENSG00000206503",0.999936671490762,3.76533568209006,16.2538733303676,5.53962295006561e-05,0.000889453661242783
"ENSG00000214530",1.45588652093607,2.62134046060279,16.2241317091044,5.62727154878621e-05,0.000902192103257393
"ENSG00000196655",0.652946863114697,7.46975474431359,16.2179395427097,5.64569455336944e-05,0.000903810747526135
"ENSG00000135090",-0.810661793034779,6.57467234636915,16.208514150435,5.67385358721264e-05,0.000906980954869014
"ENSG00000186594",2.56360887394779,3.33593640080736,16.184511705216,5.74620210775034e-05,0.000917195259963561
"ENSG00000185650",0.931888780036331,4.94643389380473,16.1783396661904,5.76495544617521e-05,0.000918837392258233
"ENSG00000156113",-1.29104023589123,5.49991215240193,16.1286908509921,5.91806659742562e-05,0.000940592701224999
"ENSG00000068489",-1.63648096627542,5.07488095376516,16.1262541592473,5.92568548166872e-05,0.000940592701224999
"ENSG00000167751",-1.08163702862944,6.42122281141989,16.1256903209071,5.927449858466e-05,0.000940592701224999
"ENSG00000150687",3.06941003602649,3.93096894005193,16.1086091704343,5.98115179704591e-05,0.000947728782556735
"ENSG00000163535",-1.74535668395307,5.31883444951878,16.0745086700902,6.08982941491025e-05,0.000963542397513642
"ENSG00000124795",-0.729000663513219,7.26505274068348,16.0257485990309,6.24868636063215e-05,0.000987237871299875
"ENSG00000178381",1.32912047443422,4.94920938132008,16.0029164479889,6.32449819950196e-05,0.000997763131648173
"ENSG00000180764",0.523659037065345,4.43098514207154,15.9980117864384,6.3409039577049e-05,0.000998899442045413
"ENSG00000211584",0.827296476030395,7.49514506081928,15.95135159737,6.49913569525415e-05,0.0010223423019752
"ENSG00000205937",-0.490155936792456,6.51489059561508,15.802398761075,7.03133082011612e-05,0.00110445824488481
"ENSG00000250337",2.840289743379,4.96264205862184,15.7506102761649,7.22646226845231e-05,0.00113346851823383
"ENSG00000103966",1.85668812572523,4.08722282351467,15.7385089466812,7.27283802075371e-05,0.00113909644844532
"ENSG00000166598",-0.314182419185768,10.1847809380644,15.7166237565631,7.35746999168355e-05,0.00115069134423247
"ENSG00000152620",-0.712215141437594,7.05642431935047,15.7000403772702,7.42225857929019e-05,0.00115915387941893
"ENSG00000183648",0.263447250783977,7.14834774935651,15.6864388712978,7.47582566594062e-05,0.00116514155814294
"ENSG00000116667",-0.921983532808892,5.93832160425784,15.6848602167566,7.4820680488818e-05,0.00116514155814294
"ENSG00000235354",-0.39440731438662,3.05833209239254,15.6684886988053,7.54711498137245e-05,0.00117358719208906
"ENSG00000243678",0.358522815594403,5.14678562904035,15.6626878503279,7.5702990223141e-05,0.00117438944284051
"ENSG00000128654",0.897585935660553,6.2412063897422,15.6617849981928,7.57391385653544e-05,0.00117438944284051
"ENSG00000155100",-1.17314187882997,5.99041200774635,15.6260672609022,7.71832220775993e-05,0.00119507374098468
"ENSG00000231234",-0.295286254758582,6.90070726179574,15.6181881876602,7.75054873428598e-05,0.00119747483453913
"ENSG00000210196",-0.626895266951949,6.2193764629142,15.6168843433774,7.75589468104855e-05,0.00119747483453913
"ENSG00000123219",-1.34952370876707,6.13173732487194,15.6134402554302,7.77003377884383e-05,0.00119795378743709
"ENSG00000117505",-0.812454037020726,7.32158262972137,15.5722278178045,7.94124952970828e-05,0.00122261450206317
"ENSG00000205208",-2.07306491109771,4.39235818971338,15.5301174261674,8.12011754995671e-05,0.00124670457210231
"ENSG00000121058",-0.801580599770936,5.26309160082741,15.5282360049596,8.12820299678047e-05,0.00124670457210231
"ENSG00000145604",-1.00440632514001,5.65942016089204,15.524923108911,8.1424599302419e-05,0.00124670457210231
"ENSG00000089280",-0.695334200215509,6.57307198698552,15.5246430485382,8.14366631306926e-05,0.00124670457210231
"ENSG00000251333",-0.756532238213767,3.29568854422296,15.5082660610616,8.21452513452991e-05,0.00125578106774912
"ENSG00000197903",-0.713624995772487,4.84208119038167,15.5054935477813,8.22658230399422e-05,0.00125585547577431
"ENSG00000140948",-2.09421650505552,3.50214601322666,15.4987357074904,8.25604560028858e-05,0.00125858313125748
"ENSG00000178127",0.292393301042039,6.59734206425177,15.4665419461512,8.39787045383896e-05,0.0012784079369701
"ENSG00000142892",-0.949132928277422,6.52983149678965,15.4603678464985,8.42534838716238e-05,0.00128079455734258
"ENSG00000054690",-1.57536259846511,5.09071784774141,15.4498010609666,8.47258610377661e-05,0.00128617411986561
"ENSG00000144837",2.0669868039982,4.01840571430922,15.4461401951147,8.48901370047764e-05,0.00128686808247185
"ENSG00000278376",0.66211296705133,3.35715212194344,15.4182799084651,8.61508718591256e-05,0.00130415838655362
"ENSG00000054116",0.912037547991161,4.73100284887841,15.4143558346722,8.63299514491496e-05,0.00130504915463659
"ENSG00000235552",-0.240952344299734,7.38102635569782,15.3952215970718,8.72085447357227e-05,0.00131649728033593
"ENSG00000256537",-0.79652062574094,5.44473517893883,15.3857644282641,8.76461094660441e-05,0.00132121804734556
"ENSG00000067048",0.6302197962087,8.05347570876345,15.3832091764014,8.77647145878151e-05,0.00132121804734556
"ENSG00000018408",-1.07940958271145,2.77296436682739,15.3705222760029,8.83559882720508e-05,0.00132827686524216
"ENSG00000166411",-1.1505719191799,5.88535883980833,15.3447419435416,8.95698590200345e-05,0.00134404385698041
"ENSG00000163785",-1.0498462390635,5.23520159527536,15.3430005438713,8.96524555420875e-05,0.00134404385698041
"ENSG00000112514",0.39573935676179,7.25248299793327,15.3029714684421,9.15723531856292e-05,0.00137093285720941
"ENSG00000070081",0.715899299720352,7.80741606864198,15.2867388996444,9.23626502934228e-05,0.00138041484300096
"ENSG00000142507",0.339258577589769,8.93905156149646,15.2847476151019,9.24600691783399e-05,0.00138041484300096
"ENSG00000138376",-0.6890756345344,8.41275367248841,15.265050765442,9.34292782090189e-05,0.00139296893637458
"ENSG00000115204",0.604724143014191,7.45550546407552,15.2371847077276,9.48179532891294e-05,0.0014117339711937
"ENSG00000197822",0.725007616532671,6.01928699521507,15.2302751860395,9.51654836439101e-05,0.0014149673417411
"ENSG00000166900",1.17085669130517,5.9887997650196,15.2210341280674,9.563228844555e-05,0.00141996287111901
"ENSG00000130164",0.859881873919113,5.96946327748446,15.2027519847588,9.65625962548589e-05,0.00143181751332
"ENSG00000093167",1.01156887863941,5.84143816617465,15.1890412948949,9.72662518605674e-05,0.00144028362577708
"ENSG00000120725",0.675075722418403,5.42135372696945,15.1847748865551,9.74862620053734e-05,0.00144157477902769
