"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000127481",-0.534062606162538,5.45552155604623,3.89866595555043,0.0483244656648465,0.159679867325522
"ENSG00000141098",0.658843951813063,4.52561278487517,3.89855509492628,0.0483276547046562,0.159679867325522
"ENSG00000122557",0.720548123887347,3.92496447046114,3.89676944395785,0.0483790517263538,0.159801043042558
"ENSG00000197771",-0.574475572955264,5.39758826268967,3.89544758858813,0.0484171363161216,0.159878186058772
"ENSG00000184903",0.389117491589776,6.21950071712753,3.89348730475882,0.0484736732370953,0.160016195047273
"ENSG00000151694",0.809295458657584,3.77731352627952,3.89267092150811,0.0484972392523273,0.160045313117896
"ENSG00000104756",-0.780899315391057,4.73852338402463,3.88621281017168,0.0486840882207574,0.160613098342888
"ENSG00000242094",1.18054251045036,3.48960265687462,3.88428042502429,0.0487401444533632,0.160749172864419
"ENSG00000205808",-0.694961865150217,5.27181182257869,3.88356197799283,0.0487610031345596,0.160769115438187
"ENSG00000115687",-0.619631079585561,4.1884708661199,3.88281048895692,0.048782831209318,0.160792241101105
"ENSG00000114573",0.30691633687848,8.3389555988703,3.87908355672641,0.0488912378467894,0.161100636183683
"ENSG00000253251",1.17501634776281,4.39175114325116,3.87350688349397,0.0490539238799703,0.16152670345907
"ENSG00000189190",0.973659368875583,4.56463091056318,3.8733107387003,0.0490596563282714,0.16152670345907
"ENSG00000280120",-0.754440090629519,6.08781606413781,3.87312151588497,0.0490651871480148,0.16152670345907
"ENSG00000049449",-0.373605572791358,6.06724325564118,3.87087699860461,0.0491308427019698,0.161693804332074
"ENSG00000173915",0.120865082123677,8.6089764183501,3.86978210309792,0.0491629037261848,0.161750274945138
"ENSG00000230383",-0.162622869772938,3.39295206230106,3.86783925657852,0.0492198490785845,0.161888558151199
"ENSG00000204177",0.734978761655104,3.02369948750536,3.86629307016369,0.0492652179930651,0.161940967872099
"ENSG00000124486",-0.364269484638465,7.14650330127346,3.86580845051799,0.0492794470150851,0.161940967872099
"ENSG00000174469",-1.3439355486486,3.40898775447832,3.86577111909475,0.049280543291095,0.161940967872099
"ENSG00000270696",-1.60875555464497,3.92545600009249,3.86465745490224,0.0493132590444483,0.161999429076405
"ENSG00000164164",-0.625940456911604,5.09700465100035,3.86341332170315,0.0493498346719658,0.162070531173832
"ENSG00000153989",-0.504201933673154,5.4304150672078,3.86220566302239,0.0493853654089709,0.162135123625406
"ENSG00000197265",0.471489254852002,5.53461368435426,3.86172962390714,0.0493993784622459,0.162135123625406
"ENSG00000197324",0.590083797962775,4.28727762748043,3.86068726375044,0.0494300768447287,0.162186836176749
"ENSG00000143374",0.515729124253538,5.30329772213802,3.85839760211428,0.0494975800684011,0.162312016253706
"ENSG00000163807",-0.330671412257699,5.71243297771653,3.85764659653375,0.0495197422252628,0.162312016253706
"ENSG00000145741",0.136495863425407,8.87703843185219,3.8571400291433,0.0495346969361118,0.162312016253706
"ENSG00000138593",0.415512260882373,6.06628284318931,3.85691555493287,0.0495413253129557,0.162312016253706
"ENSG00000062650",-0.579429041882819,5.65898386529833,3.85685888351776,0.0495429988804615,0.162312016253706
"ENSG00000141956",-0.997100726860716,3.42204900893776,3.85532881361871,0.0495882060605652,0.16241110095998
"ENSG00000130522",0.192482661753963,5.84441701634349,3.85104177258859,0.0497151024737684,0.162777593438999
"ENSG00000230124",0.434341610174693,5.13456518180529,3.84990991535693,0.0497486626566138,0.16281034706566
"ENSG00000122085",0.465591251374481,5.88749283250379,3.84969269606069,0.0497551060638285,0.16281034706566
"ENSG00000257647",-0.705046060566997,2.96165730074819,3.83601577300675,0.0501625874528571,0.164071647826653
"ENSG00000189171",0.438648448043737,3.66464860216504,3.83574152816414,0.0501707940977207,0.164071647826653
"ENSG00000113108",1.06780416063209,2.82423103254168,3.83486274279647,0.0501971008854707,0.164108232834608
"ENSG00000184076",0.15187326916505,8.27072121158013,3.83333920183532,0.0502427432356037,0.164207990087095
"ENSG00000102007",-0.806786313868756,4.08981575073991,3.83224583701815,0.0502755253675632,0.164265668976379
"ENSG00000111328",-0.523824777074337,4.69325025913954,3.83145161825399,0.0502993524384759,0.164294063005482
"ENSG00000183530",-0.586548263891186,5.56720697071307,3.8296715379621,0.0503527993458439,0.164343690056967
"ENSG00000075711",-0.378592828212931,6.46946910539955,3.82944473604601,0.0503596133825465,0.164343690056967
"ENSG00000090889",-1.07084038558193,4.53887177169592,3.82943287093423,0.0503599698847863,0.164343690056967
"ENSG00000103599",-1.21488668624442,3.30235475692824,3.82499567663504,0.0504934781820657,0.16472985037215
"ENSG00000182512",-0.490450858147438,4.6781704776481,3.82338786003771,0.0505419471833457,0.16483842990626
"ENSG00000148498",0.921584651827571,3.63268088639655,3.82038551819721,0.0506325870424259,0.165084439699156
"ENSG00000152061",-0.743750216633601,5.18231547321493,3.81590777826892,0.0507680881283663,0.165476525088675
"ENSG00000120699",-0.331330281613908,7.35167114975276,3.81442672661018,0.0508129906216316,0.165573161275049
"ENSG00000260747",0.177836599642784,7.04147773115625,3.81119105845875,0.0509112356702162,0.165843502990554
"ENSG00000159692",-0.149636962588785,7.27021010720965,3.80939863837619,0.0509657455955101,0.165971257933893
"ENSG00000198648",-0.450647613646825,6.35353270978152,3.80866950859155,0.0509879370741553,0.165993721956473
"ENSG00000276517",-1.07486154293821,3.74084790044006,3.80533771938767,0.0510894720556031,0.166274401706601
"ENSG00000250988",0.58271447337636,3.60960024109569,3.80362751212448,0.0511416729723424,0.166372371584455
"ENSG00000115944",0.250325998209061,7.58968216297757,3.80334731995373,0.0511502306962709,0.166372371584455
"ENSG00000235750",1.71793342705171,3.46271413087813,3.80205454517017,0.0511897346760206,0.166450982676312
"ENSG00000188266",0.553822123936271,6.64601880813228,3.79595501710315,0.051376556782736,0.167008429865174
"ENSG00000225855",0.86343464582646,4.29173202724659,3.79506597068956,0.0514038474890834,0.167047113966021
"ENSG00000196981",0.856009039096185,4.90267209714318,3.79292109713816,0.0514697509579608,0.167211217269592
"ENSG00000130338",-0.408324281970629,6.61230011883612,3.79157880221584,0.0515110398222,0.167295280140682
"ENSG00000268034",0.263749555882167,2.9613358728647,3.78844706884104,0.0516075079222706,0.167558447797884
"ENSG00000148444",-0.328586672901215,6.07467593769455,3.7875678609729,0.0516346248731917,0.167565602274793
"ENSG00000250479",-0.411408410103142,3.02936032234813,3.78737459272281,0.0516405877657254,0.167565602274793
"ENSG00000125482",-0.501817945498394,4.77941837864326,3.78678468043682,0.0516587927956251,0.167574577705832
"ENSG00000213281",-0.534967347912046,6.1034893306276,3.78583625542495,0.0516880759656421,0.167619473119534
"ENSG00000139133",-1.04258925382423,3.7751312649376,3.78497348915676,0.0517147296245958,0.167622110425263
"ENSG00000221978",0.449833843705737,5.63376531768361,3.78481019599752,0.0517197759180214,0.167622110425263
"ENSG00000065243",-0.419656020183524,6.09360928729773,3.78183406136554,0.051811839546341,0.167870360130145
"ENSG00000237973",-0.405009515322664,3.51141696471404,3.78106482714753,0.0518356631909818,0.16789743010293
"ENSG00000085999",-1.31732321136902,3.10610662887977,3.77968529745715,0.0518784170846993,0.167985781335718
"ENSG00000175066",-0.534539777252127,5.85811349525797,3.77798223235311,0.0519312493362332,0.168106704531904
"ENSG00000177192",-0.845959890657809,2.97656522478824,3.777006361139,0.0519615483301511,0.168154634936035
"ENSG00000182944",-0.211897948845428,7.20115812600658,3.77583972126172,0.0519977948846681,0.16822177814551
"ENSG00000053371",0.864685409640707,2.93701249558508,3.77389401689243,0.0520583058671493,0.168337387143266
"ENSG00000115484",0.275836469671132,7.26785838561816,3.77369342623246,0.0520645484282242,0.168337387143266
"ENSG00000197976",0.619410955108696,3.40685143385394,3.77306773333902,0.0520840256408033,0.168350212717474
"ENSG00000108604",0.805784386118497,4.16770998430316,3.77203604224076,0.0521161580221755,0.168403923540546
"ENSG00000123374",-0.65271534192629,3.77188969245833,3.77021065009853,0.0521730619008939,0.168537623176281
"ENSG00000261008",-1.43213278590244,2.76839399542105,3.76890893177273,0.052213681185643,0.168574988736076
"ENSG00000115364",0.29952437351979,6.93523325188444,3.76884454551583,0.0522156911858012,0.168574988736076
"ENSG00000163798",0.435810339778531,5.22339608599038,3.76775264323891,0.0522497904925577,0.168634917040208
"ENSG00000121073",-0.382328969448916,6.79580204949826,3.76606247412519,0.0523026197108909,0.168755242075508
"ENSG00000260290",0.31457035024666,3.47805877130928,3.7652224988351,0.0523288956449189,0.168789846457637
"ENSG00000157800",-0.675010943154704,5.56355532989362,3.76427408890459,0.0523585804012363,0.168811558379003
"ENSG00000116903",-0.692540859188154,5.32498490967967,3.76375327534578,0.0523748891847317,0.168811558379003
"ENSG00000169122",1.27289393008832,3.07665696909604,3.76351712865403,0.0523822856661582,0.168811558379003
"ENSG00000102893",-0.306347160089583,8.08895633422108,3.76137196076979,0.0524495263130085,0.168978082101928
"ENSG00000127980",-0.748259141698944,4.64805923454121,3.75707260838141,0.0525845654033968,0.169362870293314
"ENSG00000232677",-0.268404350083082,7.10739174974702,3.75202627737451,0.0527435360843326,0.169777479517603
"ENSG00000160688",0.38447088405093,6.17221719885271,3.7519932231022,0.0527445790430584,0.169777479517603
"ENSG00000160305",-0.564223589495225,5.55182476044595,3.75052645608633,0.0527908818074113,0.169876143236775
"ENSG00000110871",0.402960534661867,6.77623429132697,3.7493536101689,0.0528279370570834,0.16994499964955
"ENSG00000178935",0.669125227173372,4.80325014791063,3.7483402749088,0.0528599748510062,0.169997679120836
"ENSG00000206530",-0.915903462900648,3.86942976335229,3.74730020902894,0.0528928791560162,0.170051998529685
"ENSG00000159788",-1.66387095080224,2.96647798471422,3.74681618005809,0.0529081996530999,0.170051998529685
"ENSG00000101928",-0.694200994385986,5.25955537190702,3.74411867393559,0.0529936672774109,0.170276277273244
"ENSG00000167004",-0.238884662471874,6.22112574032213,3.73909486999048,0.0531532310476341,0.170738434386215
"ENSG00000258645",-0.147694313446005,5.18929442174881,3.73786540204532,0.0531923582775611,0.170813567084215
"ENSG00000187239",0.577844434451887,4.88962407501817,3.73724361543884,0.0532121579504243,0.170817264050778
"ENSG00000229278",-0.907037080421363,2.69464008703003,3.73684092752148,0.0532249849843127,0.170817264050778
"ENSG00000116285",0.605644444412929,5.33462011380709,3.73345629596952,0.0533329269684184,0.17111309172782
"ENSG00000131725",0.63653270851676,5.16348079647106,3.73081846262511,0.0534172129461649,0.171307990606585
"ENSG00000073331",0.951175146575339,4.25005545837285,3.73056749548016,0.0534252393774912,0.171307990606585
"ENSG00000116212",0.690619370685371,4.80458870704645,3.72891774698019,0.0534780334394983,0.171412127915505
"ENSG00000165209",0.304044837764802,7.3185007758161,3.72856586106622,0.0534893013865687,0.171412127915505
"ENSG00000077585",0.953396052163863,3.78941818622526,3.72769095545794,0.0535173281561712,0.171441115286296
"ENSG00000166439",-0.921243225605927,2.8630915026414,3.72729749607663,0.0535299373231303,0.171441115286296
"ENSG00000156273",-0.691768168697071,5.00664144410527,3.72647997942971,0.0535561462872015,0.171461461605925
"ENSG00000001497",0.519495264906339,5.56937883444274,3.72611398140691,0.0535678843104563,0.171461461605925
"ENSG00000196476",-0.380692376031631,4.52626847423029,3.72320532219777,0.0536612656520999,0.17170972210728
"ENSG00000278615",0.247631481952966,3.05867250646969,3.72214780005635,0.0536952597050899,0.171767859958457
"ENSG00000177556",0.185455611936348,6.92610875833467,3.72149812480546,0.0537161548289025,0.171784073221246
"ENSG00000234287",0.156739599852643,8.40844892361174,3.71860844406899,0.0538091983436651,0.172030939270144
"ENSG00000155975",-0.469637674136309,5.82975814815319,3.71441323624003,0.0539445818971945,0.172365784201556
"ENSG00000234925",0.213031378499907,3.17107099258848,3.7143788032393,0.0539456945764405,0.172365784201556
"ENSG00000177692",-1.19783971788431,3.32110467731612,3.71305528441815,0.0539884816305347,0.172451730317194
"ENSG00000137962",0.47976416138311,6.11138632569776,3.71148466365304,0.0540393037135786,0.172550105327241
"ENSG00000225067",0.116567849983402,4.62064046399537,3.71099476950883,0.0540551660569739,0.172550105327241
"ENSG00000166896",-0.816434190234754,3.72677772996274,3.7106302691771,0.0540669714591805,0.172550105327241
"ENSG00000205791",1.11972240755368,3.13742720668489,3.70919769913044,0.0541133958744559,0.172647501123264
"ENSG00000142185",0.61857998861461,3.69531697230853,3.70706295979755,0.0541826534347992,0.172817666876671
"ENSG00000145982",0.868022670319828,4.17220248264529,3.70039594085426,0.0543995575789926,0.173429648935699
"ENSG00000178053",0.531912710347164,5.23051830378327,3.69973424382528,0.0544211353035846,0.173429648935699
"ENSG00000110888",0.69539887189872,5.05572019334024,3.69969362037733,0.0544224603164722,0.173429648935699
"ENSG00000183401",-0.924504447454824,2.92336219005198,3.69656878426778,0.0545244854667987,0.173672969644133
"ENSG00000123415",0.409243716789343,5.63636384710418,3.69631543637411,0.054532766093451,0.173672969644133
"ENSG00000099219",-0.63019566470315,5.50520552128684,3.69588563349356,0.0545468171657315,0.173672969644133
"ENSG00000150753",0.232143473032388,8.74262921081912,3.69417093093062,0.0546029122501666,0.173800589314753
"ENSG00000085415",0.366921290162593,7.31259244296525,3.68928327589936,0.0547631436594144,0.174259501987477
"ENSG00000141959",0.458766658622723,3.86205033579798,3.68517729349276,0.0548981348010683,0.174637853203633
"ENSG00000173715",-1.16519714875869,2.83388808577816,3.68307940294278,0.0549672426293711,0.174806461031114
"ENSG00000183576",-0.394380501116959,6.04809696032591,3.68176025406808,0.0550107447005885,0.174893562677266
"ENSG00000259823",0.700483528804148,4.10282780275095,3.68087438813103,0.0550399787211654,0.17493526472607
"ENSG00000105393",0.523216373272455,4.08263226584108,3.67885449546321,0.055106697804411,0.175045520500023
"ENSG00000140575",0.457836414805225,6.2410135090829,3.6788476785091,0.0551069231203775,0.175045520500023
"ENSG00000160229",-1.029372124089,3.54732488980006,3.67810642617681,0.0551314290383052,0.175064525805117
"ENSG00000164896",0.572895400980386,3.77726871845085,3.67769111507749,0.0551451643382803,0.175064525805117
"ENSG00000162702",0.590711832684532,5.18759049504339,3.66964101420302,0.0554121178374499,0.175860563452538
"ENSG00000136518",-0.434332941529322,6.9759525120041,3.66697940140494,0.0555006821041067,0.176090150119256
"ENSG00000204569",-0.294254870532046,6.32619768232455,3.66552618895832,0.0555491006016586,0.176192267074928
"ENSG00000164941",0.473180235992068,6.02561729779803,3.66489411413278,0.0555701742073739,0.176207616373601
"ENSG00000124151",0.586580123627834,5.50868926167283,3.66295007296873,0.0556350424098649,0.176358508716804
"ENSG00000117399",-1.15187252237425,4.54735891213991,3.66186350483395,0.0556713336843562,0.176358508716804
"ENSG00000141380",-0.469130137840728,6.34537487223443,3.66161667719103,0.0556795812037773,0.176358508716804
"ENSG00000183684",-0.257787562604124,3.17793051285337,3.66152174067037,0.0556827537656612,0.176358508716804
"ENSG00000133313",-0.257231892180568,7.56150679442796,3.65947494154585,0.0557511997698377,0.176523781301581
"ENSG00000020922",-0.490393395721717,6.21622900971708,3.65895410856541,0.0557686309291152,0.176527477429168
"ENSG00000168884",0.907419253680621,2.61177667642939,3.65303047812847,0.0559672893723061,0.177093894873405
"ENSG00000127054",0.488536807159674,4.49789572203516,3.65264610770731,0.0559802057592272,0.177093894873405
"ENSG00000148399",-0.777182737870066,3.7635436424539,3.65007835978884,0.0560665735498625,0.177258751770784
"ENSG00000261652",0.873267767341047,3.09535230562163,3.64985805152628,0.0560739903364992,0.177258751770784
"ENSG00000104413",0.436739122719574,6.31300904336927,3.64964061791142,0.0560813113673182,0.177258751770784
"ENSG00000115616",-0.578252487452711,5.32359187152354,3.64412578410662,0.0562673363130903,0.177794954393678
"ENSG00000260032",0.222056253513355,9.15972355629294,3.64290050858136,0.0563087558118507,0.177861050893587
"ENSG00000138028",-0.758960254223882,2.88510428064663,3.64253767151558,0.0563210274480613,0.177861050893587
"ENSG00000183298",0.136861688447912,3.52402480130405,3.63913764338412,0.0564361589472149,0.178172795000893
"ENSG00000220205",-0.568752541053236,2.63486188371401,3.63739302740561,0.0564953319314464,0.17830774433961
"ENSG00000171962",-0.731255231084134,2.94919543936378,3.63226852231719,0.0566695233008489,0.178805524973085
"ENSG00000267741",0.194365529448536,2.72053523734101,3.62825855174816,0.0568062271026172,0.179184768663705
"ENSG00000163517",1.10176934710824,2.7369426334949,3.62767176255039,0.0568262606566179,0.179195884127522
"ENSG00000178585",-0.740742684514775,3.33044572682066,3.62548785708748,0.0569008872332232,0.179379096726519
"ENSG00000141013",0.710748673478675,3.65371926831475,3.62494965858656,0.0569192940712863,0.179385022604455
"ENSG00000100290",0.511378426587792,3.66648007127209,3.6225945230957,0.0569999160510104,0.179586963372327
"ENSG00000197054",-2.45665297780448,2.85216130903562,3.61902755365165,0.0571222529591079,0.17992017806679
"ENSG00000170571",-0.509280123312757,5.81371029492823,3.61673119771069,0.0572011589082172,0.180116442932924
"ENSG00000165138",-0.857673700129273,2.78607554000949,3.61171670930656,0.0573738661746682,0.180607872233135
"ENSG00000086504",0.456501464037191,4.60437581467611,3.61041294354339,0.0574188606555304,0.180697104539034
"ENSG00000166192",0.901494529059269,4.33175140557631,3.60918427275476,0.0574612978159493,0.180778239563569
"ENSG00000271533",1.92495502129784,2.92756233107975,3.60818495986391,0.057495837725154,0.180811451495015
"ENSG00000132698",0.386525824588324,5.97273714354136,3.60754605724929,0.0575179320901233,0.180811451495015
"ENSG00000185813",0.811003769023444,2.55260159828312,3.60741653525542,0.0575224122852885,0.180811451495015
"ENSG00000124155",0.496261049458237,6.25954251272074,3.60695186357322,0.0575384884341055,0.180811451495015
"ENSG00000124356",-0.486470858155819,5.6669705069634,3.6016493380597,0.0577222770582707,0.181314408707266
"ENSG00000122034",-0.390881851604995,5.72929379968505,3.60137072909816,0.0577319510311694,0.181314408707266
"ENSG00000228623",-0.464583099523232,6.43619919309365,3.59782448836916,0.0578552355982122,0.181646909079832
"ENSG00000149089",-0.426147840475471,5.18188380498856,3.59736320020505,0.0578712927582513,0.181646909079832
"ENSG00000127863",-1.11380897443027,4.83578197011241,3.59360801394877,0.0580021847589275,0.182005120952125
"ENSG00000187446",0.223949155904384,9.84778345536766,3.59253365393664,0.0580396908326528,0.182060892716799
"ENSG00000087586",-1.07055079203712,5.43396145573592,3.59213811654678,0.0580535055917487,0.182060892716799
"ENSG00000141664",0.519551550728095,5.90602644928417,3.59160186287153,0.0580722406646509,0.18206704222245
"ENSG00000178096",-0.482436459801955,3.8478061038307,3.58873975007327,0.0581723428680569,0.182328215272853
"ENSG00000134294",-0.24603650416239,8.79031403894932,3.58726644335457,0.0582239431263055,0.182437262902113
"ENSG00000085788",-0.641407548887612,5.36346672147472,3.58621319447604,0.0582608613236844,0.182500256510035
"ENSG00000118276",-1.27360680075999,3.09667409420747,3.58416210568689,0.058332826933262,0.182595705878287
"ENSG00000180628",0.725345604016545,4.77814417213036,3.583926056927,0.0583411151258591,0.182595705878287
"ENSG00000135245",0.551358871073943,5.56985094819844,3.58390652492079,0.0583418009937257,0.182595705878287
"ENSG00000167447",-0.950297587385087,3.7898221145927,3.58277159545594,0.0583816688427886,0.182602119138777
"ENSG00000178974",-0.857746143701187,4.1325789948399,3.58254862478174,0.0583895047674345,0.182602119138777
"ENSG00000205038",0.981606529474211,2.99887001478429,3.58241160707135,0.0583943205758885,0.182602119138777
"ENSG00000235957",0.131166996122726,6.52648819837064,3.58149860456763,0.0584264209654902,0.182603665749242
"ENSG00000133422",-0.844907851759712,3.65932057357018,3.58107701973694,0.0584412498561626,0.182603665749242
"ENSG00000123144",-0.321290824207095,4.81796847666273,3.58065067552445,0.0584562502212822,0.182603665749242
"ENSG00000107521",0.565707837028847,4.83347703880557,3.58048416803274,0.058462109681096,0.182603665749242
"ENSG00000259838",0.202978592950057,3.41377350258303,3.57802465583359,0.0585487335528634,0.182734597815949
"ENSG00000036672",-0.958175072873378,3.03830409554222,3.57796788703709,0.0585507345561076,0.182734597815949
"ENSG00000218175",0.109807344396727,9.06648841394927,3.57786005175581,0.058554535765973,0.182734597815949
"ENSG00000246089",0.672409572087804,3.23082604511425,3.57670706905003,0.0585951949755041,0.182808923904605
"ENSG00000263276",-0.641433261220007,3.00250731926576,3.57428827892909,0.05868058961208,0.182987415892127
"ENSG00000160194",0.204679936802586,6.5992369230683,3.57413163474672,0.05868612444449,0.182987415892127
"ENSG00000214087",0.560761672073966,4.48153090121563,3.57300138014233,0.0587260770695024,0.18305940278931
"ENSG00000113845",0.244970702282466,8.09486012233203,3.57227225884458,0.058751865635373,0.183078448631246
"ENSG00000247240",-0.826990639077967,2.87731190597683,3.57155085026176,0.0587773932530975,0.183078448631246
"ENSG00000138439",-0.736910687260755,5.86713849834631,3.571398405129,0.0587827891542189,0.183078448631246
"ENSG00000170270",0.457930114662504,5.3797049904724,3.56974791866031,0.0588412429849003,0.183207932116497
"ENSG00000167272",0.287962978293232,6.9536311576321,3.56735368523323,0.0589261472876044,0.183419673834143
"ENSG00000125901",0.393785546386828,4.70615722367033,3.56572562508472,0.0589839559284568,0.183546977536545
"ENSG00000134186",-0.331316671478887,6.73181095677536,3.56232946669479,0.0591047397654749,0.183853212565863
"ENSG00000142528",0.972230127150717,4.12898815794752,3.56200638081481,0.0591162439519867,0.183853212565863
"ENSG00000132155",-0.422181473430039,6.37664143911515,3.56056495499462,0.0591675981104688,0.183900491313122
"ENSG00000081026",-0.741636673998112,4.79570701243988,3.56029891175757,0.0591770817049465,0.183900491313122
"ENSG00000198855",0.770091455107868,5.56514119086124,3.56015323493341,0.0591822753046559,0.183900491313122
"ENSG00000139433",-0.37207429277611,6.56651978390848,3.55941999637389,0.0592084237300026,0.183929087339854
"ENSG00000257337",-0.845425263903196,3.85859628210212,3.553679721295,0.0594135558171656,0.184513514975541
"ENSG00000101384",0.938461177013833,4.24840251899487,3.55318109406369,0.0594314101877386,0.184516168815136
"ENSG00000128928",0.254714979868621,7.24662270993612,3.5510165092598,0.0595089837501952,0.184704177759399
"ENSG00000129680",-1.17269517592739,3.44286084063513,3.54991556775039,0.0595484801705535,0.184767629441634
"ENSG00000160180",0.782128672499325,2.88254581174066,3.54916868757221,0.0595752904633443,0.184767629441634
"ENSG00000261183",0.43464085734607,3.71847939768179,3.54857289496573,0.0595966864630658,0.184767629441634
"ENSG00000167562",0.860674367941017,4.28637019301018,3.54854971816843,0.0595975189492501,0.184767629441634
"ENSG00000103148",0.484158130403702,4.43619982122463,3.54679482964406,0.0596605886298975,0.184910345228129
"ENSG00000087302",0.208923100315994,7.73179098211534,3.54541464500119,0.0597102415315187,0.185011407817044
"ENSG00000125107",-0.356487663184282,7.13565904014129,3.54009725987049,0.0599019485949291,0.185530445993998
"ENSG00000178719",0.347734771924768,4.42188028054447,3.53982058240297,0.0599119415154748,0.185530445993998
"ENSG00000101544",0.48834505453001,5.65219335982961,3.53874788562507,0.0599507014936837,0.18559752253635
"ENSG00000111860",1.30946076846352,3.58572908152933,3.53827095424231,0.0599679431201724,0.185597962539593
"ENSG00000204852",0.599562845273959,4.90789115211209,3.53596122548271,0.0600515171674889,0.185756745022784
"ENSG00000270605",-0.928806629581717,4.57288371117945,3.53590715641428,0.060053475058499,0.185756745022784
"ENSG00000129484",-0.542999537464855,6.24171678390803,3.53490063194698,0.0600899346410087,0.185816567120658
"ENSG00000268403",1.29224308120346,2.81405728760158,3.53369059716334,0.0601337971989766,0.185899240899371
"ENSG00000171456",-0.573693945804271,4.63760577170669,3.53081373415029,0.0602382174310252,0.186119387502463
"ENSG00000214391",-0.305548275207897,3.07121209285192,3.5302788293464,0.060257653893659,0.186119387502463
"ENSG00000213190",-1.58964119645313,2.89222054848086,3.53020596059724,0.0602603021908599,0.186119387502463
"ENSG00000171135",0.324427744802999,6.66438184450382,3.5298401371719,0.0602735993247797,0.186119387502463
"ENSG00000100439",0.486518842272531,6.40885018016359,3.52915488016873,0.0602985157920318,0.186143370422842
"ENSG00000165525",-0.304631132230143,7.11308829603801,3.5252774176443,0.0604397098778334,0.186526190222918
"ENSG00000168000",0.356206647724408,3.75557876293452,3.5229763739049,0.060523666466124,0.186732198926467
"ENSG00000018869",1.34306934834515,2.84493123978832,3.52110678999688,0.0605919720493966,0.186857599075706
"ENSG00000129472",0.848850249866791,4.85910610812887,3.52092160489934,0.0605987422836268,0.186857599075706
"ENSG00000166579",0.623308459579562,4.44579684733974,3.5203903596896,0.0606181686943712,0.18686441437339
"ENSG00000145414",-0.7211182514563,4.1947631301099,3.51767917650795,0.0607174136674461,0.187071074738411
"ENSG00000133739",-0.708762413483505,4.90815052049385,3.51761734591003,0.0607196790403007,0.187071074738411
"ENSG00000128829",-0.391870892301312,5.89849938928441,3.51371395527224,0.0608628751857532,0.187415578631688
"ENSG00000089057",-0.948944313605364,3.70716250276024,3.51362800526664,0.0608660323085221,0.187415578631688
"ENSG00000157429",1.48394227520393,3.07435006248886,3.51118547783983,0.0609558243260401,0.187638830752932
"ENSG00000234327",-0.493168612008974,3.92278115369429,3.50840801096456,0.0610581007075531,0.187869174833123
"ENSG00000101546",-0.408625078503599,4.66034928744567,3.50821348338047,0.0610652707583617,0.187869174833123
"ENSG00000153201",-0.245842138063907,7.91625802203416,3.50607660932172,0.0611440923673592,0.188058367400203
"ENSG00000164024",-0.443608150455274,6.71783794278264,3.50363127830349,0.0612344247458598,0.188282845946618
"ENSG00000184949",-0.890649274764214,4.4312415173319,3.50281949966308,0.061264443863564,0.188321799403887
"ENSG00000276141",-1.07387094615677,2.90065299683538,3.50201952383546,0.0612940418468091,0.188359436637957
"ENSG00000105404",0.523129624269054,3.79089589966291,3.50095551881674,0.0613334321302265,0.188427136241573
"ENSG00000068400",0.645481981161716,3.67003907493507,3.49742837087257,0.0614642027207762,0.188775454536306
"ENSG00000101040",-0.340220031224305,7.2717175414821,3.49459721031553,0.0615693840349331,0.189045005463978
"ENSG00000132286",0.487697843311315,5.68394498919622,3.49291672221295,0.0616319069905185,0.189183461107208
"ENSG00000044459",-0.76457088546779,5.0294787838058,3.49244540739642,0.0616494545061824,0.189183822225079
"ENSG00000152684",0.495360829813146,5.85007159027183,3.49165449290342,0.0616789129885471,0.189220724018567
"ENSG00000029639",0.517283795618205,4.6676862728675,3.4897826609689,0.0617486911657714,0.189372519912475
"ENSG00000158691",1.01952637233042,4.58398985166078,3.4893913974409,0.0617632873125265,0.189372519912475
"ENSG00000248663",0.662656544638821,4.08026931445316,3.48682830703478,0.0618589947167494,0.189574519569151
"ENSG00000205352",0.272131252072768,5.56073137595074,3.48669168671381,0.0618641006369941,0.189574519569151
"ENSG00000259820",2.49931529118955,2.70438824794076,3.48357351467872,0.0619807583978693,0.189878394482211
"ENSG00000198785",-1.52327169079848,2.81013770831499,3.48275490778917,0.0620114231171847,0.189910371314398
"ENSG00000213971",0.951941568324762,3.47473070156739,3.48236085364206,0.0620261900045643,0.189910371314398
"ENSG00000196172",-1.41916119668173,3.70504866591646,3.48139457531315,0.0620624164244765,0.189967701035327
"ENSG00000130544",0.520700755589414,5.25226816081266,3.47946835032127,0.0621346991429067,0.190135332533721
"ENSG00000118762",-0.850003910728389,4.49465992581509,3.47829003288126,0.0621789603945562,0.190217146595973
"ENSG00000164151",-0.562498961690655,5.02399145076367,3.47739564413837,0.0622125788257847,0.190221012853405
"ENSG00000196653",1.23638942832976,3.91997835549153,3.47732393519016,0.0622152750718251,0.190221012853405
"ENSG00000197622",0.428595113545994,6.16395880371771,3.47551348484211,0.0622833890021852,0.190375641855736
"ENSG00000204262",-1.8587449575713,2.902184357673,3.4747141430211,0.0623134876311667,0.190414018791859
"ENSG00000171861",0.616814666480633,4.0244477554348,3.46851533489718,0.062547425889695,0.191075080384675
"ENSG00000163399",0.398957446573225,5.8348462621603,3.46656122775863,0.0626213662335276,0.191247132554504
